Title,Description,MDI,URL,Alias,RDF
House of Commons,lower house in the Parliament of the United Kingdom,/m/03ljr,https://en.wikipedia.org/wiki/House_of_Commons_of_the_United_Kingdom,British House of Commons|United Kingdom House of Commons|UK House of Commons|The Honourable the Commons of the United Kingdom of Great Britain and Northern Ireland in Parliament assembled|The Commons|Great Britain. Parliament. House of Commons -- Biography|Great Britain. Parliament -- Elections|Great Britain. Parliament -- Records and correspondence|MP,Q11005
House of Lords,upper house in the Parliament of the United Kingdom,/m/03k6x,https://en.wikipedia.org/wiki/House_of_Lords,House of Lords of the United Kingdom|The Lords|Great Britain. Parliament. House of Lords -- Rules and practice|The Right Honourable the Lords Spiritual and Temporal of the United Kingdom of Great Britain and Northern Ireland in Parliament assembled,Q11007
Parliament of the United Kingdom,supreme legislative body of the United Kingdom,/m/03mkh,https://en.wikipedia.org/wiki/Parliament_of_the_United_Kingdom,Parliament of the United Kingdom of Great Britain and Northern Ireland|British Parliament|UK Parliament|United Kingdom Parliament|Parliament of Britain|British legislature|U.K. Parliament|Westminster|Parliament|Parliament of the UK,Q11010
technology,"making, modification, usage, and knowledge of tools, machines, techniques, crafts, systems, and methods of organization, or tools and techniques so created",/m/07c1v,https://en.wikipedia.org/wiki/Technology,tech|technologies|technological science|technological sciences,Q11016
information,that which informs; the answer to a question; that from which data and knowledge can be derived,/m/03y39,https://en.wikipedia.org/wiki/Information,information artifact|info|knowledge,Q11028
newspaper,"scheduled publication containing news of events, articles, features, editorials, and advertising",/m/05jnl,https://en.wikipedia.org/wiki/Newspaper,newspapers|news paper|news papers,Q11032
culture,shared aspects of a society's way of life,/m/01ws5,https://en.wikipedia.org/wiki/Culture,cultures|cultural activity,Q11042
chemical compound,pure chemical substance consisting of two or more different chemical elements,/m/0129f4,https://en.wikipedia.org/wiki/Chemical_compound,compound|heteroatomic molecular entity|chemical compounds|compounds|🧪 compound,Q11173
Julian calendar,calendar introduced by Julius Caesar in 45 BC,/m/03_n6,https://en.wikipedia.org/wiki/Julian_calendar,Old Style|Christian calendar|old Western calendar|old Christian calendar,Q11184
United States Department of Defense,executive department of the United States federal government,/m/07y0n,https://en.wikipedia.org/wiki/United_States_Department_of_Defense,DoD|USDOD|DOD|US DOD|Defense Department|US Department of Defense|Department of Defense|U.S. Department of Defense|Pentagon,Q11209
United States Armed Forces,combined military forces of the United States,/m/07xg1,https://en.wikipedia.org/wiki/United_States_Armed_Forces,USAF|US military|United States military|U.S. military|U.S. Armed Forces|US troops|U.S. forces|US Armed Forces|American military,Q11211
United States Marine Corps,maritime land force service branch of the United States Armed Forces,/m/01skqzw,https://en.wikipedia.org/wiki/United_States_Marine_Corps,USMC|Marine Corps|US Marine Corps|United States Marines|U.S. Marines|U.S. Marine Corps,Q11218
United States Navy,maritime service branch of the United States Armed Forces,/m/07wg3,https://en.wikipedia.org/wiki/United_States_Navy,USN|US Navy|U.S. Navy,Q11220
United States Coast Guard,security and rescue military service branch for U.S. waters,/m/07xhy,https://en.wikipedia.org/wiki/United_States_Coast_Guard,"USCG|US Coast Guard|U.S. Coast Guard|United States Coast Guard, USCG",Q11224
United States Congress,bicameral legislature of the United States,/m/07t31,https://en.wikipedia.org/wiki/United_States_Congress,US Congress|U.S. Congress|American Congress|Congress of the United States|Legislature of the United States|American legislature|United states legislative branch|Congress,Q11268
Ennepe-Ruhr-Kreis,"district in North Rhine-Westphalia, Germany",/m/0192jk,https://en.wikipedia.org/wiki/Ennepe-Ruhr-Kreis,,Q11280
chemical element,"species of atoms having the same number of protons in the atomic nucleus and the same chemical properties, but not necessarily the same mass, or the same stability (or half-lifetime if they are unstable)",/m/01q4y,https://en.wikipedia.org/wiki/Chemical_element,element|atomic element|chemical elements,Q11344
lipid,class of nonpolar substances including those of biological and artificial origin,/m/04k8n,https://en.wikipedia.org/wiki/Lipid,lipids,Q11367
Unix,family of computer operating systems that derive from the original AT&T Unix from 1969,/m/07scx,https://en.wikipedia.org/wiki/Unix,UNIX|UnICS|Uniplexed Information and Computing System|Uniplexed Information and Computing Service,Q11368
gambling,wagering of money on a game of chance or event with an uncertain outcome,/m/034dj,https://en.wikipedia.org/wiki/Gambling,wagering|gaming|luck-based gaming,Q11416
film,"sequence of images that give the impression of movement, stored on film stock",/m/02vxn,https://en.wikipedia.org/wiki/Film,movie|motion picture|cinematic work|films|flick|moving picture|cinema|motion pictures,Q11424
semiconductor,material that has electrical conductivity intermediate to that of a conductor and an insulator,/m/08mh3kd,https://en.wikipedia.org/wiki/Semiconductor,semiconductor material|semiconductors,Q11456
clothing,covering worn on the body,/m/09j2d,https://en.wikipedia.org/wiki/Clothing,apparel|garment|dress|wear|attire|vestment|clothes|costume,Q11460
sound,vibration that propagates as an acoustic wave,/m/06qc5,https://en.wikipedia.org/wiki/Sound,acoustic oscillation|acoustic vibration,Q11461
dance,rhythmic movement of the body,/m/026bk,https://en.wikipedia.org/wiki/Dance,dancing,Q11639
electronics,"physics, engineering, technology and applications that deal with the emission, flow and control of electrons in vacuum and matter",/m/02mrp,https://en.wikipedia.org/wiki/Electronics,,Q11650
Maria Sharapova,Russian tennis player,/m/03b7gw,https://en.wikipedia.org/wiki/Maria_Sharapova,Maria Yuryevna Sharapova|Marija Šarapova|Maria Szarapowa|Maria Scharapowa|Maria Sjarapova|Maria Shirapova|Marija Sarapova|Sharapova|Mariya Sharapova|Mariya Yuryevna Sharapova,Q11666
restaurant,"single establishment which prepares and serves food, located in building",/m/06l8d,https://en.wikipedia.org/wiki/Restaurant,eatery|eating house|restaurants|eateries|eating houses,Q11707
Nagoya,"capital city of Aichi prefecture, Japan",/m/0gqfy,https://en.wikipedia.org/wiki/Nagoya,,Q11751
cereal grain,fruits (grains) of cereal crops used for food and agricultural products,/m/01yyk,https://en.wikipedia.org/wiki/Cereal,cereals|cereal,Q12117
mental disorder,distressing thought or behavior pattern,/m/04x4r,https://en.wikipedia.org/wiki/Mental_disorder,mental illness|psychiatric disorder|disease of mental health|mental or behavioural disorder|disorder of mental process|psychiatric disease|mental dysfunction|psychiatric condition|mental disorders|obsolete mental disorder|psychiatric morbidity|mental morbidity|mental health morbidity|psychological disorder|psychiatric illness|mental illnesses|psychiatric disorders|psychiatric disability,Q12135
disease,abnormal condition negatively affecting organisms,/m/027x3,https://en.wikipedia.org/wiki/Disease,"medical condition|medical disorder|illness|sickness|disease of anatomical entity|condition|disorder|other disease|diseases and disorders|disease or disorder|disease or disorder, non-neoplastic|diseases|disorders|diseased condition|ailment|ailments|MedicalCondition",Q12136
Gregorian calendar,internationally accepted civil calendar,/m/037d3,https://en.wikipedia.org/wiki/Gregorian_calendar,Western calendar|Christian calendar|New Style|new Western calendar|new Christian calendar,Q12138
medication,"substance used to diagnose, cure, treat, or prevent disease",/m/018l35,https://en.wikipedia.org/wiki/Medication,medicine|pharmaceutical drug|pharmaceutical|suprative substance|proactive substance|drug|curative substance|pharmaceutical drug product,Q12140
time zone,"region on Earth that has a uniform standard time for legal, commercial, and social purposes",/m/07llf,https://en.wikipedia.org/wiki/Time_zone,timezone,Q12143
Uri,canton of Switzerland,/m/01hlrc,https://en.wikipedia.org/wiki/Canton_of_Uri,"UR|Uri, Switzerland|Canton of Uri",Q12404
Hauts-de-Seine,French department in Île-de-France,/m/0g3qq,https://en.wikipedia.org/wiki/Hauts-de-Seine,Upper Seine|92|Heights of Seine|Seine Heights|FR-92|9.2,Q12543
Marne,French department,/m/0lxyn,https://en.wikipedia.org/wiki/Marne_(department),,Q12594
Moselle,French department,/m/0mgq_,https://en.wikipedia.org/wiki/Moselle_(department),,Q12652
fashion,"popular style or practice in clothing, personal adornment, or decorative arts",/m/032tl,https://en.wikipedia.org/wiki/Fashion,,Q12684
Neuchâtel,canton of Switzerland,/m/01vlrm,https://en.wikipedia.org/wiki/Canton_of_Neuch%C3%A2tel,Canton de Neuchâtel|NE|Canton of Neuchatel|Canton de Neuchatel|Neuenburg|Canton of Neuchâtel,Q12738
Savoie,French department in the Auvergne-Rhône-Alpes region of the French Alps,/m/0m0d6,https://en.wikipedia.org/wiki/Savoie,Savoy,Q12745
canton St. Gallen,canton of Switzerland,/m/01vbp2,https://en.wikipedia.org/wiki/Canton_of_St._Gallen,Saint Gallen|Kanton St. Gallen|Sankt Gallen|St. Gall|St Gallen|Saint Gall|Canton of St. Gall|SG,Q12746
firearm,personal weapon using combustion or an explosive charge to propel a projectile,/m/032rk,https://en.wikipedia.org/wiki/Firearm,"gun|chemical propellant gun|chemical reaction gun|gun weapon|gun, projectile|projectile gun|gun, chemical propellant|firearms|guns",Q12796
reference work,publication to which one can refer for confirmed facts,/m/06f1h,https://en.wikipedia.org/wiki/Reference_work,reference book|reference material|reference resource,Q13136
berry,"botanical fruit with fleshy pericarp, containing one or many seeds",/m/0dxb5,https://en.wikipedia.org/wiki/Berry_(botany),,Q13184
Ruthenian,"historical Slavic language, ancestor of Belarusian, Rusyn, and Ukrainian; official, literary and spoken language of the Grand Duchy of Lithuania, Moldavian principality and East Slavic voivodeships of the Polish-Lithuanian Commonwealth",/m/023grc,https://en.wikipedia.org/wiki/Ruthenian_language,Old Ruthenian|Old Ukrainian|Old Belarusian|Simple Ruthenian|West Russian|Old West Russian|Lithuanian-Russian|Lithuanian-Slavonic|ruski|Ruthenian language|Middle Ukrainian|Early Middle Ukrainian|Late Middle Ukrainian|Early Ruthenian|High Ruthenian|Late Ruthenian,Q13211
ice cream,"frozen dessert made from frozen milk or cream, sugar, and a flavour",/m/0cxn2,https://en.wikipedia.org/wiki/Ice_cream,iced cream|cream ice,Q13233
Uyghur,Turkic language spoken by the Uyghur people,/m/01y5q0,https://en.wikipedia.org/wiki/Uyghur_language,Uighur|Eastern Turkish|Uyghur language|ug|Uighur language,Q13263
Cebu,province of the Philippines,/m/0155j3,https://en.wikipedia.org/wiki/Cebu,Province of Cebu|Cebu Province,Q13786
Pampanga,province of the Philippines,/m/01lwfr,https://en.wikipedia.org/wiki/Pampanga,Province of Pampanga,Q13870
Pangasinan,province of the Philippines,/m/05nshw,https://en.wikipedia.org/wiki/Pangasinan,Province of Pangasinan,Q13871
Luchino Visconti,"Italian theatre, opera and cinema director (1906–1976)",/m/0c6ht,https://en.wikipedia.org/wiki/Luchino_Visconti,"Luchino Visconti, conte di Modorone|Don Luchino Visconti di Modrone, Conte di Lonate Pozzolo",Q13888
Honshu,largest island of Japan,/m/0g3bw,https://en.wikipedia.org/wiki/Honshu,Honshū|Big Island|Japan|Meaco,Q13989
dollar,name of many currencies,/m/0285v,https://en.wikipedia.org/wiki/Dollar,dollars|$,Q14083
optics,branch of physics concerning light,/m/05mn2,https://en.wikipedia.org/wiki/Optics,,Q14620
Unix-like operating system,operating system that behaves in a manner similar to a Unix system,/m/07tnp,https://en.wikipedia.org/wiki/Unix-like,UN*X|Unix variant|Unix-based|Unix-like|*NIX|Unix-like OS|Unix family|Unix,Q14656
drupe,fleshy fruit with hard inner layer (endocarp or stone) surrounding the seed,/m/0fs90,https://en.wikipedia.org/wiki/Drupe,stone fruit,Q14712
achene,class of simple non-opening dry fruits,/m/01t6k0,https://en.wikipedia.org/wiki/Achene,monocarpellate fruit,Q14714
International Organization for Standardization,international standards development organization,/m/03vq8,https://en.wikipedia.org/wiki/International_Organization_for_Standardization,ISO|International Standards Organisation,Q15028
province of Italy,administrative district of Italy,/m/0117rfnf,https://en.wikipedia.org/wiki/Provinces_of_Italy,provincia,Q15089
Coimbatore district,"district of Tamil Nadu, India",/m/0b24sf,https://en.wikipedia.org/wiki/Coimbatore_district,,Q15136
Guangxi,Provincial area of China organized in 1958 as an autonomous region for the Zhuang people,/m/01920m,https://en.wikipedia.org/wiki/Guangxi,Kwangsi|Guangxi Province|Guangxi Zhuang Autonomous Region|Kwanghsi|Province of Guangxi|Guangxi Autonomous Region|Guangxi Autonomous Area|Kwang-si|Kuang-hsi|Kuanghsi|Kwang-hsi|Quang-si|Quangsi|Guangxi Region,Q15176
municipality,administrative division having corporate status and usually powers of self-government or jurisdiction,/m/04t6r,https://en.wikipedia.org/wiki/Municipality,municipalities,Q15284
television program,segment of audiovisual content intended for broadcast on television,/m/0f2f9,https://en.wikipedia.org/wiki/Television_show,television programme|television show|TV program|TV show|TV programme|TV broadcast|television broadcast|T.V. program|T. V. program|T.V. show|T. V. show|T.V. broadcast|T. V. broadcast|television appearance,Q15416
Paraná,state in the South Region of Brazil,/m/01hd3f,https://en.wikipedia.org/wiki/Paran%C3%A1_(state),Parana|PR|Parana State,Q15499
Lake Como,"lake in Lombardy, Italy",/m/01l4sm,https://en.wikipedia.org/wiki/Lake_Como,Lario|Lago di Como,Q15523
Serie A,professional league competition for football clubs located at the top of the Italian football league system,/m/03zv9,https://en.wikipedia.org/wiki/Serie_A,Serie A League|Italian League|Italian Serie A|Italian Football League|Italy Football League|The Serie A|SerieA|The A|Serie A TIM,Q15804
region of Italy,first-level administrative divisions,/m/01g93y,https://en.wikipedia.org/wiki/Regions_of_Italy,regione d'Italia,Q16110
Province of Bergamo,province of Italy,/m/03wxzl,https://en.wikipedia.org/wiki/Province_of_Bergamo,Bergamo province|provincia di Bergamo,Q16137
Province of Imperia,province of Italy,/m/052d_y,https://en.wikipedia.org/wiki/Province_of_Imperia,Imperia|provincia di Imperia,Q16186
Midi-Pyrénées,former administrative region in France,/m/01c7n9,https://en.wikipedia.org/wiki/Midi-Pyr%C3%A9n%C3%A9es,Midi-Pyrenees|Middle Pyrenees,Q16393
Monty Python,British surreal comedy group,/m/04sd0,https://en.wikipedia.org/wiki/Monty_Python,The Pythons|The Monty Python,Q16402
taxon,"group of one or more organism(s), which a taxonomist adjudges to be a unit",/m/01cbjg,https://en.wikipedia.org/wiki/Taxon,taxa|taxonomic unit,Q16521
ARM architecture,family of RISC-based computer architectures,/m/0gfzw,https://en.wikipedia.org/wiki/ARM_architecture_family,Advanced RISC Machine,Q16980
Pays de la Loire,administrative region of France,/m/01c6_f,https://en.wikipedia.org/wiki/Pays_de_la_Loire,Loire Lands|Lands of the Loire|Pays-de-la-Loire,Q16994
Backstreet Boys,American boy band,/m/0hmlc,https://en.wikipedia.org/wiki/Backstreet_Boys,BSB,Q17140
Tibet Autonomous Region,autonomous region of China,/m/0f8nf,https://en.wikipedia.org/wiki/Tibet_Autonomous_Region,Xizang Autonomous Region|Xizang|Hsi-tsang|Xizang Province|Province of Xizang|Tibetan Autonomous Region|Province of Tibet|Thibet|Tibet,Q17269
